cdd_event_id,customer_id,event_date,event_type,new_risk_score,previous_risk_level,new_risk_level,summary,edd_id,triggered_by,reviewer
CDD_4272A69EC4,CUST_D7E85E17,2024-04-22,periodic_review,0.551,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_DE42D871A5,CUST_D7E85E17,2024-07-13,periodic_review,0.671,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_C106AD4CCB,CUST_D7E85E17,2024-10-19,periodic_review,0.517,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_DB2B8B9D0C,CUST_D7E85E17,2025-01-16,periodic_review,0.579,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_5F42846261,CUST_D7E85E17,2025-04-23,periodic_review,0.507,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_CDDE466259,CUST_D7E85E17,2025-07-27,periodic_review,0.694,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_7A2A614A7E,CUST_D7E85E17,2025-10-21,periodic_review,0.621,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Michael Rodriguez
CDD_26D78B86A1,CUST_E26269C3,2022-03-27,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,David Kim
CDD_A46986494C,CUST_E26269C3,2023-03-27,periodic_review,0.277,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_E736220135,CUST_E26269C3,2024-03-23,periodic_review,0.353,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
CDD_AEEA7EB96E,CUST_E26269C3,2025-03-18,periodic_review,0.297,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Emily Thompson
CDD_D6FCABD950,CUST_6D00D7AF,2023-05-28,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Maria Garcia
CDD_C5E1B34FC9,CUST_6D00D7AF,2023-11-24,periodic_review,0.351,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Michael Rodriguez
CDD_6BE120946D,CUST_6D00D7AF,2024-05-09,periodic_review,0.385,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Michael Rodriguez
CDD_3229F9306E,CUST_6D00D7AF,2024-10-27,periodic_review,0.239,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_7E988D1A0D,CUST_6D00D7AF,2025-04-23,periodic_review,0.352,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Emily Thompson
CDD_CDF3342220,CUST_6D00D7AF,2025-10-23,periodic_review,0.283,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,David Kim
CDD_B8CA3964EC,CUST_9A78D967,2022-09-19,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Sarah Chen
CDD_70530EFF0D,CUST_9A78D967,2023-03-18,periodic_review,0.397,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Robert Johnson
CDD_C3875F132F,CUST_9A78D967,2023-09-03,periodic_review,0.267,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Lisa Anderson
CDD_BC902318DA,CUST_9A78D967,2024-02-17,periodic_review,0.28,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,William Taylor
CDD_166228563B,CUST_9A78D967,2024-08-29,periodic_review,0.319,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,David Kim
CDD_718A97B77B,CUST_9A78D967,2025-03-07,periodic_review,0.28,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
CDD_95B2723B8B,CUST_9A78D967,2025-09-15,periodic_review,0.276,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,William Taylor
CDD_8C19667F15,CUST_A754BCA8,2022-05-31,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Maria Garcia
CDD_35B243BFFF,CUST_A754BCA8,2022-08-29,periodic_review,0.628,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_02666F110B,CUST_A754BCA8,2022-11-28,periodic_review,0.548,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_8BE63C9DEE,CUST_A754BCA8,2023-02-12,periodic_review,0.602,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_110470C03F,CUST_A754BCA8,2023-04-28,risk_level_change,0.299,medium,low,Risk level increased during periodic CDD review,,Risk Model,Maria Garcia
CDD_877BCC470B,CUST_A754BCA8,2023-07-18,periodic_review,0.31,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_8AC98694FE,CUST_A754BCA8,2023-10-20,periodic_review,0.265,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Lisa Anderson
CDD_E227E88924,CUST_A754BCA8,2024-01-09,periodic_review,0.318,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Robert Johnson
CDD_619730FE40,CUST_A754BCA8,2024-03-24,periodic_review,0.356,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,David Kim
CDD_3BF56935C2,CUST_A754BCA8,2024-06-27,periodic_review,0.287,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Emily Thompson
CDD_E5E0EEB0B3,CUST_A754BCA8,2024-09-13,periodic_review,0.338,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
CDD_21CF6C8092,CUST_A754BCA8,2024-12-18,periodic_review,0.338,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Emily Thompson
CDD_7DBCF05E1D,CUST_A754BCA8,2025-03-06,periodic_review,0.216,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
CDD_36400272F6,CUST_A754BCA8,2025-06-04,periodic_review,0.329,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Maria Garcia
CDD_04CA7AD7E2,CUST_A754BCA8,2025-09-14,periodic_review,0.251,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Robert Johnson
CDD_80B9C15C98,CUST_E609C4FC,2023-03-14,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Michael Rodriguez
CDD_F2E6DAC3F6,CUST_E609C4FC,2023-09-10,periodic_review,0.516,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_65F6EAD6CE,CUST_E609C4FC,2024-03-20,periodic_review,0.594,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_2CA63D7904,CUST_E609C4FC,2024-09-20,periodic_review,0.584,medium,medium,Routine CDD review - Risk level maintained at medium - EDD investigation initiated,EDD_45F01A3E00,Automated CDD Schedule,Maria Garcia
CDD_7430847833,CUST_E609C4FC,2025-03-16,periodic_review,0.57,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,William Taylor
CDD_AD608A2773,CUST_E609C4FC,2025-09-14,risk_level_change,0.508,medium,medium,Risk level maintained during periodic CDD review,,Risk Model,Maria Garcia
CDD_E6F6FC6588,CUST_ADA95B2B,2023-02-12,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Michael Rodriguez
CDD_4532939EBF,CUST_ADA95B2B,2024-02-12,periodic_review,0.383,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Jessica Martinez
CDD_515BA287B3,CUST_ADA95B2B,2025-01-31,periodic_review,0.292,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,David Kim
CDD_3A8454B259,CUST_2F4F30C4,2023-04-07,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,James Wilson
CDD_C0CBA4E929,CUST_2F4F30C4,2024-04-06,periodic_review,0.517,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_ACF6DFE34A,CUST_2F4F30C4,2025-04-15,periodic_review,0.536,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_E122F63508,CUST_BFC1106B,2022-10-11,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Robert Johnson
CDD_2E1B122AD3,CUST_BFC1106B,2023-04-09,periodic_review,0.268,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Sarah Chen
CDD_6127455E22,CUST_BFC1106B,2023-10-07,periodic_review,0.31,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Emily Thompson
CDD_47CF4D46C3,CUST_BFC1106B,2024-04-09,periodic_review,0.383,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Sarah Chen
CDD_8A3AA7BA26,CUST_BFC1106B,2024-09-27,periodic_review,0.324,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Emily Thompson
CDD_BE6F43A263,CUST_BFC1106B,2025-03-31,periodic_review,0.258,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
CDD_4A1DC9874C,CUST_BFC1106B,2025-09-30,periodic_review,0.312,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,William Taylor
CDD_4B5367062F,CUST_60A5ADB8,2023-05-13,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,Jessica Martinez
CDD_BBDD20EF0A,CUST_60A5ADB8,2024-05-12,periodic_review,0.235,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,James Wilson
CDD_0DC6D0A807,CUST_60A5ADB8,2025-04-27,periodic_review,0.326,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,William Taylor
CDD_6A06F6209D,CUST_7E562DCE,2023-02-16,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Michael Rodriguez
CDD_8670A9E946,CUST_7E562DCE,2023-05-17,periodic_review,0.665,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_8F131EA760,CUST_7E562DCE,2023-08-02,periodic_review,0.661,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Michael Rodriguez
CDD_F0D5FD406C,CUST_7E562DCE,2023-10-17,periodic_review,0.648,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_C70C4DEF0D,CUST_7E562DCE,2024-01-27,periodic_review,0.568,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_EDAFC220DA,CUST_7E562DCE,2024-04-16,risk_level_change,0.87,medium,high,Risk level increased during periodic CDD review - EDD investigation initiated,EDD_94D2BFD5E4,Risk Model,William Taylor
CDD_E5D09FAF4D,CUST_7E562DCE,2024-07-12,risk_level_change,0.815,high,high,Risk level maintained during periodic CDD review - EDD investigation initiated,EDD_75757354B5,Risk Model,Lisa Anderson
CDD_CCA2FC3959,CUST_7E562DCE,2024-10-18,periodic_review,0.937,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_99C0AC13F4,Automated CDD Schedule,Michael Rodriguez
CDD_7DC8EA22E3,CUST_7E562DCE,2025-01-20,periodic_review,0.909,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_F6E868F93B,Automated CDD Schedule,Maria Garcia
CDD_6AA2D8182D,CUST_7E562DCE,2025-04-14,periodic_review,0.789,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_72C70BBC0E,Automated CDD Schedule,Emily Thompson
CDD_1473074764,CUST_7E562DCE,2025-07-05,periodic_review,0.84,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_2F1B1B3C99,Automated CDD Schedule,James Wilson
CDD_42584AB204,CUST_7E562DCE,2025-09-26,periodic_review,0.798,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_9223389AEF,Automated CDD Schedule,Jessica Martinez
CDD_3055D657BD,CUST_A1EC032A,2022-11-26,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Robert Johnson
CDD_E014DCAD39,CUST_A1EC032A,2023-02-24,periodic_review,0.615,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_ECDBA3B4A2,CUST_A1EC032A,2023-06-07,periodic_review,0.522,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,James Wilson
CDD_67AB2C6962,CUST_A1EC032A,2023-09-05,periodic_review,0.587,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_AC7B507C5F,CUST_A1EC032A,2023-12-09,periodic_review,0.597,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_AE25AC322D,CUST_A1EC032A,2024-02-29,periodic_review,0.522,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_1D7A2C091D,CUST_A1EC032A,2024-05-22,periodic_review,0.607,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Jessica Martinez
CDD_EC864F39E2,CUST_A1EC032A,2024-08-05,periodic_review,0.505,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_1A76DF1F3B,CUST_A1EC032A,2024-11-17,periodic_review,0.544,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Emily Thompson
CDD_7F5EFE73BB,CUST_A1EC032A,2025-02-19,periodic_review,0.674,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_D4CCB52B20,CUST_A1EC032A,2025-05-23,periodic_review,0.673,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Sarah Chen
CDD_87C653AD36,CUST_A1EC032A,2025-08-17,periodic_review,0.646,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,David Kim
CDD_B68AC23D57,CUST_A1EC032A,2025-11-05,periodic_review,0.561,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_1F053F7908,CUST_FB0A9E49,2022-04-13,initial_risk_assessment,0.3,,low,Initial onboarding risk assessment - Classified as low risk,,Onboarding System,William Taylor
CDD_11C885754A,CUST_FB0A9E49,2022-10-10,periodic_review,0.37,low,low,Routine CDD review - Risk level maintained at low,,Automated CDD Schedule,Lisa Anderson
CDD_F568C1AE5E,CUST_FB0A9E49,2023-04-20,risk_level_change,0.592,low,medium,Risk level increased during periodic CDD review,,Risk Model,William Taylor
CDD_35B79F6C90,CUST_FB0A9E49,2023-10-04,periodic_review,0.61,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_DB119DBA23,CUST_FB0A9E49,2024-04-15,periodic_review,0.576,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Lisa Anderson
CDD_D080A1A5DA,CUST_FB0A9E49,2024-09-27,periodic_review,0.671,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Maria Garcia
CDD_D3DC7BE359,CUST_FB0A9E49,2025-03-17,periodic_review,0.616,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Robert Johnson
CDD_EC027F5C41,CUST_FB0A9E49,2025-08-30,periodic_review,0.567,medium,medium,Routine CDD review - Risk level maintained at medium,,Automated CDD Schedule,Michael Rodriguez
CDD_099B3F652C,CUST_945604A0,2023-05-09,initial_risk_assessment,0.6,,medium,Initial onboarding risk assessment - Classified as medium risk,,Onboarding System,Robert Johnson
CDD_EA6ADCCA1C,CUST_945604A0,2023-06-08,risk_level_change,0.843,medium,high,Risk level increased during periodic CDD review - EDD investigation initiated,EDD_79F270095C,Risk Model,Jessica Martinez
CDD_42C9617F7F,CUST_945604A0,2023-06-23,periodic_review,0.844,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_CAD517D223,Automated CDD Schedule,Maria Garcia
CDD_7D96BBF641,CUST_945604A0,2023-07-17,periodic_review,0.83,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_05EBD346E8,Automated CDD Schedule,Maria Garcia
CDD_611178EFCD,CUST_945604A0,2023-08-22,periodic_review,0.94,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_2E1A8252B8,Automated CDD Schedule,Robert Johnson
CDD_5459E4AD56,CUST_945604A0,2023-09-09,periodic_review,0.818,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_487AA776E7,Automated CDD Schedule,David Kim
CDD_D8D0177C77,CUST_945604A0,2023-10-14,periodic_review,0.823,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_48D31B9B97,Automated CDD Schedule,Robert Johnson
CDD_5A5F201201,CUST_945604A0,2023-11-26,periodic_review,0.806,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_0170FDCBB2,Automated CDD Schedule,Lisa Anderson
CDD_3DAC6A70F5,CUST_945604A0,2024-01-02,periodic_review,0.945,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_B8954AB786,Automated CDD Schedule,Jessica Martinez
CDD_6027FC1396,CUST_945604A0,2024-02-08,periodic_review,0.781,high,high,Routine CDD review - Risk level maintained at high - EDD investigation initiated,EDD_3B2E484E76,Automated CDD Schedule,Sarah Chen
