kyc_event_id,customer_id,kyc_check_date,document_type,document_verified,reviewer,result,expiry_date,notes
KYC_381CD2A23D,CUST_32482346,2023-02-08,Passport,True,Emily Thompson,approved,2025-02-01,
KYC_68D635456A,CUST_32482346,2023-02-08,Driver License,True,Michael Rodriguez,approved,2027-12-07,
KYC_F8D6E78A00,CUST_32482346,2024-04-14,Bank Statement,True,Maria Garcia,pending,2027-10-08,
KYC_AE1FB17FBF,CUST_32482346,2024-12-26,Driver License,True,Sarah Chen,approved,2028-03-21,
KYC_941935EF5D,CUST_8FAAF243,2022-12-30,Passport,True,James Wilson,approved,2024-06-11,
KYC_A14969612C,CUST_8FAAF243,2022-12-30,Driver License,True,James Wilson,approved,2027-07-31,
KYC_537478C4BF,CUST_8FAAF243,2024-06-11,Driver License,True,William Taylor,approved,2026-10-25,
KYC_51F8E5B808,CUST_8FAAF243,2025-02-18,Driver License,True,Michael Rodriguez,pending,2027-05-13,
KYC_E4465D0D5E,CUST_E64CEB81,2022-10-03,Driver License,True,Michael Rodriguez,approved,2027-08-09,
KYC_440715B920,CUST_E64CEB81,2022-10-03,Passport,True,William Taylor,approved,2024-03-05,
KYC_0C533B9A59,CUST_E64CEB81,2022-10-03,Utility Bill,True,Sarah Chen,approved,2024-01-28,
KYC_09451787D6,CUST_E64CEB81,2023-05-24,Proof of Address,True,Lisa Anderson,rejected,2025-07-20,
KYC_6FF594487D,CUST_E64CEB81,2024-02-21,Bank Statement,True,David Kim,approved,2027-12-02,
KYC_A5FA641A53,CUST_E64CEB81,2025-01-17,Passport,True,Michael Rodriguez,approved,2028-08-07,
KYC_1827BBCC51,CUST_82D91F97,2022-06-14,Bank Statement,True,Jessica Martinez,approved,2025-04-12,
KYC_F6F4C79976,CUST_82D91F97,2022-06-14,Utility Bill,True,Sarah Chen,approved,2026-03-27,
KYC_6AA53BB115,CUST_82D91F97,2022-06-14,Passport,True,Michael Rodriguez,approved,2023-11-07,
KYC_692680D471,CUST_82D91F97,2022-06-14,Driver License,True,Emily Thompson,rejected,2024-11-30,
KYC_E66424EA17,CUST_82D91F97,2023-06-16,Driver License,True,David Kim,approved,2027-02-20,
KYC_41DD007015,CUST_82D91F97,2024-01-12,Driver License,True,William Taylor,approved,2028-04-26,
KYC_A3897BB4C4,CUST_82D91F97,2025-01-29,Passport,True,William Taylor,rejected,2026-10-07,
KYC_9E79B5561F,CUST_D45EC47E,2022-05-10,Driver License,True,Michael Rodriguez,approved,2025-07-02,
KYC_0D7D43D1CB,CUST_D45EC47E,2022-05-10,Bank Statement,True,Emily Thompson,approved,2025-09-30,
KYC_60154F78CF,CUST_D45EC47E,2022-05-10,Passport,True,William Taylor,approved,2024-01-01,
KYC_A8944657CC,CUST_D45EC47E,2022-12-22,Passport,True,David Kim,expired,2027-11-25,
KYC_893BC05923,CUST_D45EC47E,2024-05-14,Proof of Address,True,William Taylor,approved,2026-03-06,
KYC_1582990027,CUST_D45EC47E,2025-01-15,Driver License,True,Michael Rodriguez,approved,2028-08-26,
KYC_964FBB78FC,CUST_CD5A9DBE,2022-09-13,Driver License,True,Michael Rodriguez,approved,2025-02-11,
KYC_E190CB779B,CUST_CD5A9DBE,2022-09-13,Bank Statement,True,Jessica Martinez,approved,2024-09-27,
KYC_BB0F1FC21C,CUST_CD5A9DBE,2023-07-08,Driver License,True,David Kim,approved,2028-06-19,
KYC_768704B668,CUST_CD5A9DBE,2024-05-18,Bank Statement,True,David Kim,approved,2026-10-20,
KYC_29074673C8,CUST_CD5A9DBE,2025-11-02,Passport,True,Jessica Martinez,approved,2030-10-16,
KYC_9DA926696A,CUST_BBF93682,2022-05-04,Driver License,True,James Wilson,approved,2024-07-04,
KYC_4C0CFED6FF,CUST_BBF93682,2022-05-04,Bank Statement,True,Jessica Martinez,approved,2024-10-21,
KYC_D5E693FC1A,CUST_BBF93682,2022-05-04,Utility Bill,True,Jessica Martinez,approved,2026-08-28,
KYC_13598EB8E5,CUST_BBF93682,2022-12-26,Bank Statement,True,Sarah Chen,expired,2027-08-28,
KYC_BB29A9F90A,CUST_BBF93682,2024-06-04,Passport,True,James Wilson,approved,2028-11-03,
KYC_25528EFD64,CUST_BBF93682,2025-06-13,Passport,True,William Taylor,expired,2027-07-02,
KYC_BA7E09980D,CUST_C3CAD9A4,2023-03-14,Utility Bill,True,Jessica Martinez,approved,2024-06-13,
KYC_8977CACD87,CUST_C3CAD9A4,2023-03-14,Bank Statement,True,Michael Rodriguez,approved,2028-03-02,
KYC_40621951F3,CUST_C3CAD9A4,2023-03-14,Passport,True,James Wilson,approved,2027-02-19,
KYC_D247C25CAF,CUST_C3CAD9A4,2023-03-14,Driver License,True,Maria Garcia,approved,2025-08-22,
KYC_92BF896908,CUST_C3CAD9A4,2024-06-06,Driver License,True,Lisa Anderson,rejected,2029-04-10,
KYC_20848D4F01,CUST_C3CAD9A4,2025-02-10,Passport,False,Jessica Martinez,approved,2027-05-20,
KYC_53DCB52AAD,CUST_30E2C2D4,2022-04-14,Bank Statement,True,Sarah Chen,approved,2027-02-15,
KYC_E5546F1917,CUST_30E2C2D4,2022-04-14,Driver License,True,William Taylor,approved,2026-12-25,
KYC_14F451A9EA,CUST_30E2C2D4,2022-12-14,Driver License,True,David Kim,approved,2025-11-10,
KYC_2A48DB1936,CUST_30E2C2D4,2024-05-11,Proof of Address,True,Sarah Chen,approved,2028-04-04,
KYC_D9B259DD50,CUST_30E2C2D4,2025-06-24,Passport,True,Lisa Anderson,approved,2030-02-02,
KYC_7DD9B7FB7C,CUST_0F4B1989,2022-10-10,Bank Statement,True,Jessica Martinez,approved,2024-04-17,
KYC_7F90537B70,CUST_0F4B1989,2022-10-10,Utility Bill,True,James Wilson,approved,2024-11-29,
KYC_33DDB09A81,CUST_0F4B1989,2023-09-21,Bank Statement,True,Michael Rodriguez,approved,2025-04-16,
KYC_F381576E37,CUST_0F4B1989,2024-12-26,Proof of Address,True,Robert Johnson,approved,2027-12-03,
KYC_F209F912EB,CUST_603096B6,2023-05-01,Utility Bill,True,Robert Johnson,approved,2027-05-21,
KYC_2637AC3CDA,CUST_603096B6,2023-05-01,Passport,True,Maria Garcia,approved,2026-09-05,
KYC_12F802705F,CUST_603096B6,2023-05-01,Bank Statement,True,Lisa Anderson,approved,2025-04-30,
KYC_23A966C17F,CUST_603096B6,2024-09-08,Proof of Address,True,Lisa Anderson,approved,2027-07-31,
KYC_8FD91B4264,CUST_603096B6,2025-07-20,Proof of Address,True,Lisa Anderson,approved,2029-07-10,
KYC_35548CBCB7,CUST_4F70B125,2022-01-23,Driver License,True,Robert Johnson,pending,2023-03-31,
KYC_A455062481,CUST_4F70B125,2022-01-23,Passport,True,Sarah Chen,approved,2025-07-01,
KYC_7787A58DDE,CUST_4F70B125,2022-01-23,Utility Bill,True,Lisa Anderson,pending,2023-07-14,
KYC_FA577DCE57,CUST_4F70B125,2022-08-11,Driver License,True,Michael Rodriguez,approved,2025-02-13,
KYC_FDFFA8605E,CUST_4F70B125,2023-11-12,Passport,True,James Wilson,rejected,2027-05-24,
KYC_F3969F8BE7,CUST_4F70B125,2024-06-25,Passport,True,James Wilson,approved,2025-08-05,
KYC_B514356046,CUST_4F70B125,2025-09-12,Proof of Address,True,Jessica Martinez,approved,2029-01-18,
KYC_1AE92F378D,CUST_2365C13E,2023-07-30,Passport,True,Sarah Chen,approved,2027-05-25,
KYC_A8EA4CDF33,CUST_2365C13E,2023-07-30,Driver License,True,Sarah Chen,approved,2026-05-30,
KYC_439E4F0AAE,CUST_2365C13E,2023-07-30,Utility Bill,True,Robert Johnson,approved,2026-09-03,
KYC_FB5D598D9B,CUST_2365C13E,2024-05-19,Proof of Address,True,David Kim,approved,2027-03-10,
KYC_FA91988E91,CUST_2365C13E,2025-04-13,Bank Statement,True,Sarah Chen,approved,2027-02-10,
KYC_C77924C1B5,CUST_1BDC7684,2022-10-02,Utility Bill,True,Emily Thompson,approved,2023-12-16,
KYC_894C7D6820,CUST_1BDC7684,2022-10-02,Bank Statement,True,Robert Johnson,approved,2025-11-26,
KYC_6E6199D7EE,CUST_1BDC7684,2022-10-02,Passport,True,Robert Johnson,approved,2026-02-08,
KYC_979EF1E86D,CUST_1BDC7684,2022-10-02,Driver License,True,Michael Rodriguez,approved,2026-11-24,
KYC_09FEFD2099,CUST_1BDC7684,2023-07-27,Proof of Address,True,Jessica Martinez,approved,2025-07-04,
KYC_670032BDB7,CUST_1BDC7684,2024-10-16,Proof of Address,True,James Wilson,approved,2027-04-28,
KYC_A457789AF6,CUST_1BDC7684,2025-04-25,Driver License,False,Emily Thompson,approved,2030-02-28,
KYC_28594BDE28,CUST_2F4A5607,2023-10-10,Driver License,True,Michael Rodriguez,approved,2025-11-10,
KYC_FA16E72AC6,CUST_2F4A5607,2023-10-10,Bank Statement,True,Sarah Chen,approved,2025-04-03,
KYC_9D49693608,CUST_2F4A5607,2024-12-19,Proof of Address,True,Sarah Chen,approved,2027-05-15,
KYC_49453556E6,CUST_E414DED0,2023-11-05,Bank Statement,True,Michael Rodriguez,approved,2027-06-14,
KYC_F7DDE59863,CUST_E414DED0,2023-11-05,Passport,True,James Wilson,approved,2024-11-28,
KYC_B034C111E9,CUST_E414DED0,2023-11-05,Utility Bill,True,Lisa Anderson,approved,2026-12-01,
KYC_358635BC5B,CUST_E414DED0,2024-12-14,Proof of Address,True,Robert Johnson,approved,2027-03-03,
KYC_4C23EEB523,CUST_E414DED0,2025-10-27,Bank Statement,True,Jessica Martinez,approved,2027-11-21,
KYC_C5936C9CEC,CUST_F330E696,2023-02-09,Driver License,True,Jessica Martinez,approved,2027-03-28,
KYC_7C7DED98B5,CUST_F330E696,2023-02-09,Utility Bill,True,Robert Johnson,pending,2026-01-14,
KYC_CB40C0413F,CUST_F330E696,2023-02-09,Passport,True,Michael Rodriguez,approved,2026-06-21,
KYC_7EF587A915,CUST_F330E696,2023-09-21,Proof of Address,True,William Taylor,approved,2026-05-17,
KYC_0B66F4DD72,CUST_F330E696,2024-07-27,Proof of Address,True,Maria Garcia,approved,2025-08-02,
KYC_E86D947A86,CUST_676CAF2C,2023-02-08,Passport,False,Jessica Martinez,pending,2027-03-11,
KYC_7E89B586D0,CUST_676CAF2C,2023-02-08,Utility Bill,True,James Wilson,approved,2025-11-22,
KYC_84E369FE5B,CUST_676CAF2C,2023-02-08,Driver License,True,Sarah Chen,approved,2026-03-09,
KYC_5827F63D41,CUST_676CAF2C,2024-02-01,Driver License,True,Jessica Martinez,approved,2025-12-28,
KYC_91D503B9B7,CUST_676CAF2C,2024-12-28,Proof of Address,True,Emily Thompson,approved,2029-04-30,
KYC_9A0AE2664F,CUST_70528024,2023-10-22,Utility Bill,True,Michael Rodriguez,approved,2025-04-03,
KYC_C0A72AEA48,CUST_70528024,2023-10-22,Bank Statement,True,William Taylor,approved,2027-05-24,
KYC_64CD83F3B5,CUST_70528024,2024-09-09,Proof of Address,True,James Wilson,approved,2029-05-20,
KYC_9CFD333E35,CUST_70528024,2025-09-06,Driver License,True,Michael Rodriguez,approved,2027-08-22,
KYC_6F6909E023,CUST_3049EA1B,2023-03-31,Utility Bill,True,Robert Johnson,approved,2024-08-14,
KYC_FBBEF917B8,CUST_3049EA1B,2023-03-31,Passport,True,James Wilson,approved,2026-03-18,
KYC_D6B62633A4,CUST_3049EA1B,2024-04-08,Passport,True,Michael Rodriguez,approved,2025-04-11,
KYC_823D4D2A2D,CUST_3049EA1B,2025-03-14,Bank Statement,False,William Taylor,approved,2026-04-17,
KYC_F80344F1B6,CUST_2D824F96,2022-01-25,Driver License,True,David Kim,approved,2023-11-13,
KYC_507409AD37,CUST_2D824F96,2022-01-25,Utility Bill,True,Robert Johnson,approved,2025-06-24,
KYC_C05CD5B6BF,CUST_2D824F96,2022-09-11,Passport,True,Michael Rodriguez,rejected,2024-02-18,
KYC_AF9B35BBF0,CUST_2D824F96,2023-07-24,Passport,True,Jessica Martinez,approved,2025-04-13,
KYC_CFECC5A47C,CUST_2D824F96,2024-09-11,Driver License,True,Jessica Martinez,rejected,2025-12-08,
KYC_D0F3C3C5CB,CUST_2D824F96,2025-07-19,Bank Statement,True,David Kim,approved,2028-02-17,
KYC_2253A35DC9,CUST_CD7D50A6,2022-03-20,Utility Bill,True,James Wilson,approved,2026-08-17,
KYC_53E5771872,CUST_CD7D50A6,2022-03-20,Driver License,True,Emily Thompson,approved,2025-02-11,
KYC_25BB80BE8D,CUST_CD7D50A6,2022-03-20,Passport,True,Robert Johnson,approved,2024-09-08,
KYC_002B3FCD8D,CUST_CD7D50A6,2022-03-20,Bank Statement,True,Maria Garcia,approved,2023-03-24,
KYC_F9799D05EC,CUST_CD7D50A6,2023-01-03,Driver License,True,David Kim,approved,2026-01-07,
KYC_9E60FF0842,CUST_CD7D50A6,2023-08-26,Passport,True,James Wilson,approved,2028-03-09,
KYC_F554928ADA,CUST_CD7D50A6,2024-12-24,Driver License,True,David Kim,approved,2026-08-14,
KYC_CE6CE994B2,CUST_01CEB8E2,2023-05-27,Utility Bill,True,Michael Rodriguez,pending,2024-09-04,
KYC_A0636944F7,CUST_01CEB8E2,2023-05-27,Passport,True,David Kim,approved,2024-07-16,
KYC_18EA427A2E,CUST_01CEB8E2,2023-05-27,Bank Statement,True,Jessica Martinez,approved,2025-05-15,
KYC_83D49EA3EA,CUST_01CEB8E2,2023-05-27,Driver License,True,David Kim,approved,2025-07-09,
KYC_5E19D9F75F,CUST_01CEB8E2,2024-03-17,Passport,True,James Wilson,approved,2028-04-14,
KYC_4798D51B10,CUST_01CEB8E2,2025-07-22,Driver License,True,Lisa Anderson,approved,2027-05-28,
KYC_55AEC3CAF7,CUST_2B9AEA8C,2022-05-29,Utility Bill,True,Sarah Chen,approved,2025-12-07,
KYC_1DB5A6220F,CUST_2B9AEA8C,2022-05-29,Bank Statement,True,Michael Rodriguez,approved,2023-10-27,
KYC_2F9E7EFC8A,CUST_2B9AEA8C,2022-05-29,Driver License,False,William Taylor,approved,2023-11-29,
KYC_C8B987A4CB,CUST_2B9AEA8C,2023-10-20,Passport,True,David Kim,approved,2026-11-23,
KYC_621E01A349,CUST_2B9AEA8C,2024-09-14,Bank Statement,True,Jessica Martinez,approved,2028-02-05,
KYC_5695511824,CUST_6A46EA61,2023-05-20,Utility Bill,True,James Wilson,approved,2025-03-20,
KYC_67FC7B008D,CUST_6A46EA61,2023-05-20,Passport,True,Michael Rodriguez,approved,2025-07-06,
KYC_F5E40067FB,CUST_6A46EA61,2023-05-20,Bank Statement,True,Michael Rodriguez,approved,2025-04-23,
KYC_E62086E7A3,CUST_6A46EA61,2024-06-26,Passport,True,Lisa Anderson,approved,2028-02-01,
KYC_674AD14137,CUST_6A46EA61,2025-10-31,Bank Statement,True,Sarah Chen,approved,2027-06-22,
KYC_C79B677D81,CUST_44623D7C,2022-04-23,Utility Bill,True,William Taylor,approved,2026-10-15,
KYC_5210866251,CUST_44623D7C,2022-04-23,Passport,True,Michael Rodriguez,approved,2023-07-27,
KYC_F8F4E7CA0B,CUST_44623D7C,2022-04-23,Driver License,True,Sarah Chen,approved,2026-06-04,
KYC_7D8FD526C0,CUST_44623D7C,2023-04-09,Bank Statement,True,Lisa Anderson,approved,2027-05-17,
KYC_8153AFB93F,CUST_44623D7C,2024-06-03,Proof of Address,True,Maria Garcia,pending,2027-11-25,
KYC_8443981193,CUST_44623D7C,2025-07-21,Bank Statement,True,Lisa Anderson,expired,2028-09-16,
KYC_D5B3B3C277,CUST_9472C8E1,2022-05-27,Bank Statement,False,Sarah Chen,approved,2027-05-05,
KYC_5853E4A378,CUST_9472C8E1,2022-05-27,Passport,False,Maria Garcia,approved,2026-06-15,
KYC_D01A23C923,CUST_9472C8E1,2023-04-17,Driver License,True,Michael Rodriguez,approved,2026-11-21,
KYC_0FA814F993,CUST_9472C8E1,2024-09-11,Proof of Address,True,Sarah Chen,approved,2029-03-08,
KYC_B05AFAA8A5,CUST_9472C8E1,2025-03-11,Bank Statement,True,Robert Johnson,approved,2027-02-15,
KYC_792C529CCE,CUST_3CE649AA,2023-03-03,Utility Bill,True,Michael Rodriguez,approved,2025-12-06,
KYC_CD3B1181D4,CUST_3CE649AA,2023-03-03,Driver License,True,Robert Johnson,approved,2028-01-04,
KYC_D16DBE9360,CUST_3CE649AA,2023-03-03,Bank Statement,True,David Kim,approved,2024-08-01,
KYC_EC5AC43C56,CUST_3CE649AA,2024-07-02,Driver License,True,Jessica Martinez,approved,2027-05-08,
KYC_5F125E913D,CUST_3CE649AA,2025-04-03,Bank Statement,True,William Taylor,approved,2027-03-14,
KYC_C895840C8B,CUST_4EA82D73,2023-09-11,Driver License,True,Maria Garcia,pending,2026-09-07,
KYC_346BDC8404,CUST_4EA82D73,2023-09-11,Passport,True,William Taylor,pending,2028-06-13,
KYC_F62CF1515E,CUST_4EA82D73,2025-02-28,Driver License,True,Michael Rodriguez,approved,2027-06-26,
KYC_EE548E9E90,CUST_4EA82D73,2025-09-30,Bank Statement,False,William Taylor,approved,2027-03-11,
KYC_4506A1C510,CUST_03E0D389,2022-08-05,Passport,False,Emily Thompson,approved,2024-04-26,
KYC_A665D95065,CUST_03E0D389,2022-08-05,Bank Statement,True,Sarah Chen,approved,2025-11-26,
KYC_451AAC745A,CUST_03E0D389,2023-03-09,Passport,True,James Wilson,approved,2025-03-15,
KYC_7525CF7927,CUST_03E0D389,2024-05-04,Bank Statement,True,Michael Rodriguez,approved,2027-07-05,
KYC_A1F1907EEF,CUST_03E0D389,2025-01-03,Passport,True,Maria Garcia,approved,2026-10-03,
KYC_ACF3536921,CUST_03E0D389,2025-08-12,Proof of Address,True,Emily Thompson,approved,2030-07-19,
KYC_86CDC5A3F4,CUST_5B4EC3BE,2023-03-11,Utility Bill,True,Michael Rodriguez,approved,2027-12-20,
KYC_A6097EF17C,CUST_5B4EC3BE,2023-03-11,Driver License,True,Robert Johnson,approved,2027-06-10,
KYC_D9441AF4D0,CUST_5B4EC3BE,2023-03-11,Bank Statement,True,Jessica Martinez,approved,2025-08-07,
KYC_51F6C13077,CUST_5B4EC3BE,2023-03-11,Passport,True,Sarah Chen,approved,2024-12-11,
KYC_EE6D7ED432,CUST_5B4EC3BE,2024-03-10,Proof of Address,True,David Kim,approved,2026-10-02,
KYC_2891DF71FB,CUST_5B4EC3BE,2024-09-21,Proof of Address,False,Robert Johnson,approved,2028-04-25,
KYC_08222187BA,CUST_5B4EC3BE,2025-08-06,Passport,True,Jessica Martinez,approved,2030-02-05,
KYC_B07432F71F,CUST_18F3DBDD,2022-09-04,Passport,True,Lisa Anderson,approved,2024-08-22,
KYC_7E5D99183A,CUST_18F3DBDD,2022-09-04,Utility Bill,True,Jessica Martinez,approved,2025-05-26,
KYC_E88A31D17A,CUST_18F3DBDD,2024-01-27,Bank Statement,True,Jessica Martinez,approved,2025-08-27,
KYC_9B01B5FDC2,CUST_18F3DBDD,2025-03-15,Bank Statement,True,Maria Garcia,approved,2029-06-13,
KYC_D76E5C30C9,CUST_2DE9B20B,2022-04-10,Bank Statement,True,Jessica Martinez,approved,2025-03-26,
KYC_A806440EA9,CUST_2DE9B20B,2022-04-10,Utility Bill,True,James Wilson,approved,2024-09-18,
KYC_DFC17AA6B8,CUST_2DE9B20B,2022-12-08,Bank Statement,True,Michael Rodriguez,rejected,2025-07-16,
KYC_C542C96C18,CUST_2DE9B20B,2024-04-16,Proof of Address,True,Emily Thompson,approved,2025-11-02,
KYC_3296E0804D,CUST_2DE9B20B,2025-07-07,Bank Statement,True,Lisa Anderson,approved,2028-12-23,
KYC_50F52F55C6,CUST_C021ADE9,2022-08-26,Bank Statement,True,Jessica Martinez,approved,2024-10-19,
KYC_662AA506C0,CUST_C021ADE9,2022-08-26,Passport,True,William Taylor,approved,2024-03-23,
KYC_E4A51FA3EB,CUST_C021ADE9,2022-08-26,Utility Bill,True,William Taylor,approved,2024-10-25,
KYC_7BD6C1B6A6,CUST_C021ADE9,2022-08-26,Driver License,True,Lisa Anderson,approved,2025-04-17,
KYC_0901F6000C,CUST_C021ADE9,2023-11-23,Proof of Address,True,David Kim,approved,2025-02-22,
KYC_CADF4B373B,CUST_C021ADE9,2024-07-29,Driver License,True,David Kim,approved,2028-11-12,
KYC_43C5B64B61,CUST_C021ADE9,2025-07-06,Proof of Address,True,Emily Thompson,approved,2029-06-08,
KYC_F79497F376,CUST_631644E3,2023-03-18,Passport,True,Sarah Chen,approved,2026-09-05,
KYC_31B9C31F69,CUST_631644E3,2023-03-18,Bank Statement,True,Maria Garcia,approved,2027-11-02,
KYC_E50D06B036,CUST_631644E3,2023-03-18,Utility Bill,True,Jessica Martinez,rejected,2026-06-03,
KYC_285BE5367D,CUST_631644E3,2024-01-25,Passport,True,Emily Thompson,rejected,2025-10-31,
KYC_1DFD9069C8,CUST_631644E3,2025-03-22,Passport,True,Emily Thompson,approved,2027-04-29,
KYC_64B80A0CEC,CUST_A706DD07,2022-03-31,Utility Bill,True,Jessica Martinez,approved,2027-03-26,
KYC_CA471CFF0A,CUST_A706DD07,2022-03-31,Bank Statement,True,Robert Johnson,approved,2026-12-19,
KYC_C4073F3BEA,CUST_A706DD07,2022-03-31,Passport,True,James Wilson,approved,2024-10-10,
KYC_B103F0E489,CUST_A706DD07,2023-06-13,Proof of Address,True,Sarah Chen,approved,2026-08-01,
KYC_D91BF0228C,CUST_A706DD07,2023-12-21,Bank Statement,True,Emily Thompson,approved,2026-10-06,
KYC_0E79FB0A6E,CUST_A706DD07,2024-11-21,Passport,True,James Wilson,expired,2029-11-16,
KYC_4170330EE0,CUST_18B55A37,2022-02-10,Utility Bill,True,William Taylor,approved,2026-09-03,
KYC_35D3A47935,CUST_18B55A37,2022-02-10,Driver License,True,Lisa Anderson,approved,2026-06-04,
KYC_032F2A05D4,CUST_18B55A37,2022-02-10,Passport,True,William Taylor,approved,2026-01-14,
KYC_D0E8B7C414,CUST_18B55A37,2022-02-10,Bank Statement,True,Jessica Martinez,approved,2025-05-27,
KYC_5074E4ABBD,CUST_18B55A37,2023-02-08,Driver License,True,Sarah Chen,approved,2027-11-25,
KYC_26865C6E45,CUST_18B55A37,2023-11-25,Passport,True,Sarah Chen,approved,2028-11-13,
KYC_67AD8C92A9,CUST_18B55A37,2024-08-05,Passport,True,David Kim,rejected,2029-01-19,
KYC_A790959764,CUST_18B55A37,2025-06-21,Passport,True,James Wilson,approved,2026-11-26,
KYC_C5D30E6805,CUST_D89E68D6,2022-02-13,Driver License,True,Emily Thompson,pending,2026-06-28,
KYC_38069BC4CD,CUST_D89E68D6,2022-02-13,Utility Bill,True,Emily Thompson,approved,2026-10-02,
KYC_C66A2847F2,CUST_D89E68D6,2022-02-13,Passport,True,Michael Rodriguez,approved,2026-12-22,
KYC_7F860D63F3,CUST_D89E68D6,2022-02-13,Bank Statement,True,Lisa Anderson,approved,2024-08-15,
KYC_A5AB723919,CUST_D89E68D6,2022-09-06,Proof of Address,True,Jessica Martinez,approved,2024-03-17,
KYC_A48CB1186D,CUST_D89E68D6,2023-07-09,Driver License,True,Sarah Chen,approved,2027-03-07,
KYC_4B436934AE,CUST_D89E68D6,2024-04-19,Bank Statement,True,Emily Thompson,approved,2029-01-11,
KYC_9F23E2708E,CUST_D89E68D6,2025-02-24,Bank Statement,False,David Kim,approved,2026-06-25,
KYC_FDBDAA8274,CUST_81D5C9F3,2022-12-24,Driver License,True,David Kim,approved,2027-05-25,
KYC_AF9D9A53CC,CUST_81D5C9F3,2022-12-24,Bank Statement,True,William Taylor,approved,2026-09-10,
KYC_9A23C46A0E,CUST_81D5C9F3,2024-03-04,Passport,True,Sarah Chen,expired,2028-08-09,
KYC_FA8B7E6B88,CUST_81D5C9F3,2024-09-12,Bank Statement,True,Maria Garcia,approved,2027-08-19,
KYC_0C1A30497D,CUST_2298AB2C,2023-12-21,Utility Bill,True,Lisa Anderson,approved,2027-05-26,
KYC_AF2BBB9B96,CUST_2298AB2C,2023-12-21,Bank Statement,True,William Taylor,approved,2026-04-10,
KYC_D67FAED55F,CUST_2298AB2C,2024-07-20,Driver License,True,David Kim,approved,2028-10-05,
KYC_ED9D17C715,CUST_2298AB2C,2025-03-13,Passport,True,Robert Johnson,approved,2028-12-06,
KYC_D11A126425,CUST_CC3DCC7B,2022-01-24,Utility Bill,True,Lisa Anderson,approved,2024-01-12,
KYC_FAE97ABEE4,CUST_CC3DCC7B,2022-01-24,Passport,True,Michael Rodriguez,approved,2023-05-31,
KYC_A614ED9D09,CUST_CC3DCC7B,2023-03-28,Proof of Address,True,David Kim,approved,2026-02-14,
KYC_65911BC55A,CUST_CC3DCC7B,2024-03-09,Bank Statement,True,William Taylor,approved,2028-08-28,
KYC_684D5C7603,CUST_CC3DCC7B,2024-12-25,Proof of Address,True,Robert Johnson,approved,2028-03-28,
KYC_9FC4C2F8E0,CUST_CC3DCC7B,2025-07-30,Proof of Address,True,Sarah Chen,expired,2029-06-05,
KYC_13DE7D6878,CUST_638E8740,2022-12-17,Bank Statement,True,Jessica Martinez,pending,2026-10-29,
KYC_B4F1DCA877,CUST_638E8740,2022-12-17,Passport,True,Jessica Martinez,approved,2025-09-27,
KYC_947EBD7124,CUST_638E8740,2023-08-02,Bank Statement,True,Lisa Anderson,approved,2028-06-11,
KYC_108EC26573,CUST_638E8740,2024-04-02,Passport,True,James Wilson,approved,2025-05-26,
KYC_BA1DF94855,CUST_638E8740,2025-05-03,Driver License,True,William Taylor,pending,2026-10-06,
KYC_A9A8CEF47F,CUST_2D026AE9,2023-08-16,Passport,True,Michael Rodriguez,approved,2024-11-08,
KYC_D9C6496AA9,CUST_2D026AE9,2023-08-16,Bank Statement,True,Sarah Chen,approved,2026-11-22,
KYC_F06007238E,CUST_2D026AE9,2024-04-10,Driver License,True,Jessica Martinez,approved,2028-08-15,
KYC_DCC2C0E327,CUST_2D026AE9,2025-01-29,Bank Statement,True,Lisa Anderson,approved,2030-01-10,
KYC_E00C387FD2,CUST_07343E08,2022-05-09,Bank Statement,True,Jessica Martinez,approved,2025-03-19,
KYC_3D1F68EBF5,CUST_07343E08,2022-05-09,Passport,True,William Taylor,approved,2027-01-05,
KYC_9168097D38,CUST_07343E08,2022-05-09,Driver License,True,Maria Garcia,approved,2024-03-10,
KYC_D6BA547C56,CUST_07343E08,2023-05-01,Passport,True,Robert Johnson,approved,2027-06-22,
